phrase,category,final_score,quality_classification,decision,distinctiveness_score,describability_score,legacy_heuristics_score,cultural_validation_score,duration_ms,timestamp,error
"Ice Hockey","Sports & Athletes",42.63,acceptable,[object Object],0,20,12.75,8,84,2025-07-31T15:45:51.325Z,
"Lionel Messi","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Marathon Runner","Sports & Athletes",18.38,unacceptable,[object Object],0,5,5.25,8,85,2025-07-31T15:45:51.326Z,
"Marathon Running","Sports & Athletes",23.58,poor,[object Object],0,5,11.5,8,85,2025-07-31T15:45:51.326Z,
"Olympic Gold","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,85,2025-07-31T15:45:51.326Z,
"Olympic Gold Medal","Sports & Athletes",12.94,unacceptable,[object Object],0,5,8.33,0,85,2025-07-31T15:45:51.326Z,
"Olympic Medal","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Olympic Medals","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Olympic Torch","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Penalty Kick","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,85,2025-07-31T15:45:51.326Z,
"Rafael Nadal","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Roger Federer","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Rugby Scrum","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Rugby Tackle","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,85,2025-07-31T15:45:51.326Z,
"Running Marathon","Sports & Athletes",23.58,poor,[object Object],0,5,11.5,8,85,2025-07-31T15:45:51.326Z,
"Running Track","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,84,2025-07-31T15:45:51.327Z,
"Serena Williams","Sports & Athletes",10.38,unacceptable,[object Object],0,5,5.25,0,84,2025-07-31T15:45:51.327Z,
"Simone Biles","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,84,2025-07-31T15:45:51.327Z,
"Skateboarding Trick","Sports & Athletes",10.38,unacceptable,[object Object],0,5,5.25,0,84,2025-07-31T15:45:51.327Z,
"Soccer Goal","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,84,2025-07-31T15:45:51.327Z,
"Soccer Goalie","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,84,2025-07-31T15:45:51.327Z,
"Soccer Penalty","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,84,2025-07-31T15:45:51.327Z,
"Soccer Penalty Kick","Sports & Athletes",24.42,poor,[object Object],0,5,12.5,8,84,2025-07-31T15:45:51.327Z,
"Swimming Lap","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,84,2025-07-31T15:45:51.327Z,
"Swimming Laps","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,84,2025-07-31T15:45:51.327Z,
"Swimming Race","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,84,2025-07-31T15:45:51.327Z,
"Swimming Relay","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,84,2025-07-31T15:45:51.327Z,
"Tennis Serve","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,84,2025-07-31T15:45:51.327Z,
"Tiger Woods","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,84,2025-07-31T15:45:51.327Z,
"Tom Brady","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,83,2025-07-31T15:45:51.328Z,
"Usain Bolt","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,83,2025-07-31T15:45:51.328Z,
"Volleyball Spike","Sports & Athletes",18.38,unacceptable,[object Object],0,5,5.25,8,5,2025-07-31T15:45:51.406Z,
"World Cup","Sports & Athletes",40.46,acceptable,[object Object],0,20,7.75,10,2,2025-07-31T15:45:51.407Z,
"3D Printer","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,2,2025-07-31T15:45:51.407Z,
"3D Printing","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.411Z,
"Augmented Reality","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,9,2025-07-31T15:45:51.411Z,
"Bluetooth","Technology & Science",6.83,unacceptable,[object Object],0,5,1,0,4,2025-07-31T15:45:51.412Z,
"Bluetooth Headphones","Technology & Science",9.33,unacceptable,[object Object],0,5,4,0,8,2025-07-31T15:45:51.412Z,
"Bluetooth Speaker","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:45:51.412Z,
"CRISPR","Technology & Science",2.92,unacceptable,[object Object],0,0,3.5,0,4,2025-07-31T15:45:51.412Z,
"Cloud Computing","Technology & Science",20.38,poor,[object Object],10,5,5.25,0,6,2025-07-31T15:45:51.412Z,
"Cloud Storage","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.412Z,
"Cyber Security","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:45:51.412Z,
"DNA","Technology & Science",5.00,unacceptable,[object Object],0,0,6,0,4,2025-07-31T15:45:51.412Z,
"DNA Sequencing","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.412Z,
"DNA Test","Technology & Science",13.50,unacceptable,[object Object],0,5,9,0,8,2025-07-31T15:45:51.412Z,
"DNA Testing","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,8,2025-07-31T15:45:51.412Z,
"Digital Camera","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.412Z,
"Drone Camera","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.413Z,
"Drone Delivery","Technology & Science",24.14,poor,[object Object],0,13,10.25,0,5,2025-07-31T15:45:51.413Z,
"Electric Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,5,2025-07-31T15:45:51.413Z,
"Electric Scooter","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:45:51.413Z,
"GPS","Technology & Science",5.00,unacceptable,[object Object],0,0,6,0,3,2025-07-31T15:45:51.413Z,
"Internet","Technology & Science",19.33,unacceptable,[object Object],0,5,16,0,3,2025-07-31T15:45:51.413Z,
"Internet Browser","Technology & Science",16.63,unacceptable,[object Object],0,5,12.75,0,7,2025-07-31T15:45:51.413Z,
"Laptop Computer","Technology & Science",34.63,poor,[object Object],0,20,12.75,0,5,2025-07-31T15:45:51.413Z,
"Laser","Technology & Science",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:45:51.413Z,
"Mars Rover","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:45:51.413Z,
"Online Shopping","Technology & Science",30.38,poor,[object Object],10,5,5.25,10,7,2025-07-31T15:45:51.413Z,
"Quantum Computer","Technology & Science",26.23,poor,[object Object],0,13,12.75,0,5,2025-07-31T15:45:51.413Z,
"Radio","Technology & Science",8.92,unacceptable,[object Object],0,5,3.5,0,3,2025-07-31T15:45:51.413Z,
"Robot Vacuum","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.413Z,
"Robotic Vacuum","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.413Z,
"Rocket Launch","Technology & Science",5.42,unacceptable,[object Object],0,0,6.5,0,7,2025-07-31T15:45:51.413Z,
"Self-Driving Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,6,2025-07-31T15:45:51.414Z,
"Self-driving Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,6,2025-07-31T15:45:51.414Z,
"Smart Assistant","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.414Z,
"Smart Home","Technology & Science",18.71,unacceptable,[object Object],0,5,15.25,0,6,2025-07-31T15:45:51.414Z,
"Smart Speaker","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.414Z,
"Smart Watch","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.414Z,
"Smartphone App","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.414Z,
"Smartphone Selfie","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.414Z,
"Social Media","Technology & Science",41.02,acceptable,[object Object],10,13,6.5,10,6,2025-07-31T15:45:51.414Z,
"Solar Energy","Technology & Science",5.42,unacceptable,[object Object],0,0,6.5,0,6,2025-07-31T15:45:51.414Z,
"Solar Panel","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.414Z,
"Solar Panels","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.414Z,
"Space Rocket","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:45:51.414Z,
"Space Shuttle","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:45:51.414Z,
"Space Station","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:45:51.414Z,
"Space Telescope","Technology & Science",19.98,unacceptable,[object Object],0,13,5.25,0,4,2025-07-31T15:45:51.414Z,
"Space Travel","Technology & Science",31.02,poor,[object Object],0,13,6.5,10,4,2025-07-31T15:45:51.414Z,
"Streaming Video","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.415Z,
"Video Call","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.415Z,
"Virtual Reality","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:45:51.415Z,
"Voice Assistant","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,88,2025-07-31T15:45:51.420Z,
"Wi-Fi Password","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,89,2025-07-31T15:45:51.420Z,
"WiFi Signal","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,88,2025-07-31T15:45:51.420Z,
"Wireless Charger","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,87,2025-07-31T15:45:51.421Z,
"Wireless Charging","Technology & Science",9.33,unacceptable,[object Object],0,5,4,0,87,2025-07-31T15:45:51.421Z,
"Wireless Headphones","Technology & Science",9.33,unacceptable,[object Object],0,5,4,0,87,2025-07-31T15:45:51.421Z,
"Airplane Flight","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,87,2025-07-31T15:45:51.421Z,
"Bicycle Race","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,87,2025-07-31T15:45:51.421Z,
"Bicycle Ride","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,87,2025-07-31T15:45:51.421Z,
"Boarding a Bus","Transportation",22.67,poor,[object Object],0,5,20,0,88,2025-07-31T15:45:51.421Z,
"Bus Stop","Transportation",19.75,unacceptable,[object Object],0,5,16.5,0,87,2025-07-31T15:45:51.421Z,
"Car Wash","Transportation",52.75,acceptable,[object Object],0,20,16.5,15,85,2025-07-31T15:45:51.421Z,
"Cargo Ship","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,87,2025-07-31T15:45:51.421Z,
"Carpool Lane","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,87,2025-07-31T15:45:51.421Z,
"Catching a Train","Transportation",22.67,poor,[object Object],0,5,20,0,88,2025-07-31T15:45:51.421Z,
"Driving Car","Transportation",51.71,acceptable,[object Object],0,20,15.25,15,5,2025-07-31T15:45:51.501Z,
"Driving a Car","Transportation",56.36,acceptable,[object Object],0,20,20.83,15,8,2025-07-31T15:45:51.501Z,
"Driving a Truck","Transportation",18.50,unacceptable,[object Object],0,5,15,0,8,2025-07-31T15:45:51.501Z,
"Flight Boarding","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:45:51.501Z,
"Flying a Plane","Transportation",23.36,poor,[object Object],0,5,20.83,0,7,2025-07-31T15:45:51.502Z,
"Flying an Airplane","Transportation",17.81,unacceptable,[object Object],0,5,14.17,0,7,2025-07-31T15:45:51.502Z,
"Helicopter Flight","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.502Z,
"Helicopter Ride","Transportation",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.502Z,
"Helicopter Tour","Transportation",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.502Z,
"Hot Air Balloon","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,7,2025-07-31T15:45:51.502Z,
"Kayak Adventure","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.502Z,
"Motorcycle Chase","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.502Z,
"Motorcycle Ride","Transportation",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.502Z,
"Motorcycle Stunt","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.502Z,
"Pedicab Ride","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:45:51.502Z,
"Riding a Horse","Transportation",18.50,unacceptable,[object Object],0,5,15,0,7,2025-07-31T15:45:51.502Z,
"Riding a Scooter","Transportation",18.50,unacceptable,[object Object],0,5,15,0,7,2025-07-31T15:45:51.502Z,
"Riding a Train","Transportation",23.36,poor,[object Object],0,5,20.83,0,6,2025-07-31T15:45:51.503Z,
"Rowboat Trip","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.503Z,
"Rowing a Boat","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,6,2025-07-31T15:45:51.503Z,
"Sailing Boat","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.503Z,
"Sailing a Boat","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,6,2025-07-31T15:45:51.503Z,
"Scooter Ride","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:45:51.503Z,
"Skateboard Trick","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:45:51.503Z,
"Subway Commute","Transportation",19.42,unacceptable,[object Object],0,5,6.5,8,5,2025-07-31T15:45:51.503Z,
"Subway Train","Transportation",26.71,poor,[object Object],0,5,15.25,8,5,2025-07-31T15:45:51.503Z,
"Taking a Bus","Transportation",23.36,poor,[object Object],0,5,20.83,0,6,2025-07-31T15:45:51.503Z,
"Taking a Ferry","Transportation",18.50,unacceptable,[object Object],0,5,15,0,6,2025-07-31T15:45:51.503Z,
"Taking a Subway","Transportation",26.50,poor,[object Object],0,5,15,8,6,2025-07-31T15:45:51.503Z,
"Taking a Taxi","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,6,2025-07-31T15:45:51.503Z,
"Taxi Ride","Transportation",13.50,unacceptable,[object Object],0,5,9,0,5,2025-07-31T15:45:51.503Z,
"Taxi Service","Transportation",15.58,unacceptable,[object Object],0,5,11.5,0,5,2025-07-31T15:45:51.503Z,
"Train Ride","Transportation",19.75,unacceptable,[object Object],0,5,16.5,0,5,2025-07-31T15:45:51.503Z,
"Waiting for Bus","Transportation",23.36,poor,[object Object],0,5,20.83,0,5,2025-07-31T15:45:51.504Z,
"Autumn Harvest","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:45:51.504Z,
"Autumn Leaves","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.509Z,
"Beach Day","Weather & Seasons",23.92,poor,[object Object],0,5,21.5,0,9,2025-07-31T15:45:51.509Z,
"Blizzard Conditions","Weather & Seasons",9.33,unacceptable,[object Object],0,5,4,0,9,2025-07-31T15:45:51.509Z,
"Blossoming Trees","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:45:51.510Z,
"Blowing Bubbles","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.510Z,
"Blustery Wind","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.510Z,
"Blustery Winds","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:45:51.510Z,
"Building A Snowman","Weather & Seasons",21.98,poor,[object Object],0,5,19.17,0,85,2025-07-31T15:45:51.510Z,
"Cherry Blossoms","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:45:51.510Z,
"Chilly Breeze","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.510Z,
"Fall Leaves","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,8,2025-07-31T15:45:51.510Z,
"Falling Snow","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,8,2025-07-31T15:45:51.510Z,
"Foggy Morning","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.510Z,
"Foggy Night","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.510Z,
"Frosty Morning","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:45:51.510Z,
"Frosty Window","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,8,2025-07-31T15:45:51.510Z,
"Hail Storm","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,8,2025-07-31T15:45:51.510Z,
"Heat Wave","Weather & Seasons",13.50,unacceptable,[object Object],0,5,9,0,8,2025-07-31T15:45:51.510Z,
"Hurricane Alert","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:45:51.510Z,
"Icy Roads","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,8,2025-07-31T15:45:51.510Z,
"Jumping In Puddles","Weather & Seasons",18.50,unacceptable,[object Object],0,5,15,0,84,2025-07-31T15:45:51.511Z,
"Lightning Bolt","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.511Z,
"Misty Morning","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.511Z,
"Picking Apples","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.511Z,
"Rainbow Sightings","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:45:51.511Z,
"Rainy Afternoon","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:45:51.511Z,
"Rainy Day","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,7,2025-07-31T15:45:51.511Z,
"Rainy Weather","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.511Z,
"Raking Leaves","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.511Z,
"Snowball Fight","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:45:51.511Z,
"Snowman Building","Weather & Seasons",16.63,unacceptable,[object Object],0,5,12.75,0,7,2025-07-31T15:45:51.511Z,
"Spring Cleaning","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:45:51.511Z,
"Spring Flowers","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:45:51.511Z,
"Summer Beach","Weather & Seasons",16.63,unacceptable,[object Object],0,5,12.75,0,6,2025-07-31T15:45:51.512Z,
"Summer Picnic","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.512Z,
"Summer Solstice","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.512Z,
"Sunny Beach","Weather & Seasons",16.63,unacceptable,[object Object],0,5,12.75,0,6,2025-07-31T15:45:51.512Z,
"Sunny Day","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,6,2025-07-31T15:45:51.512Z,
"Tornado Alert","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.512Z,
"Windy Day","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,6,2025-07-31T15:45:51.512Z,
"Windy Weather","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:45:51.512Z,
"Winter Wonderland","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:45:51.512Z,
