phrase,category,final_score,quality_classification,decision,distinctiveness_score,describability_score,legacy_heuristics_score,cultural_validation_score,duration_ms,timestamp,error
"Ice Hockey","Sports & Athletes",42.63,acceptable,[object Object],0,20,12.75,8,5,2025-07-31T15:31:30.423Z,
"Lionel Messi","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.423Z,
"Marathon Runner","Sports & Athletes",18.38,unacceptable,[object Object],0,5,5.25,8,7,2025-07-31T15:31:30.423Z,
"Marathon Running","Sports & Athletes",23.58,poor,[object Object],0,5,11.5,8,7,2025-07-31T15:31:30.423Z,
"Olympic Gold","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.424Z,
"Olympic Gold Medal","Sports & Athletes",12.94,unacceptable,[object Object],0,5,8.33,0,6,2025-07-31T15:31:30.424Z,
"Olympic Medal","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Olympic Medals","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Olympic Torch","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Penalty Kick","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.424Z,
"Rafael Nadal","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Roger Federer","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Rugby Scrum","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Rugby Tackle","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Running Marathon","Sports & Athletes",23.58,poor,[object Object],0,5,11.5,8,6,2025-07-31T15:31:30.424Z,
"Running Track","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,6,2025-07-31T15:31:30.424Z,
"Serena Williams","Sports & Athletes",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.424Z,
"Simone Biles","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.424Z,
"Skateboarding Trick","Sports & Athletes",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.424Z,
"Soccer Goal","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,6,2025-07-31T15:31:30.424Z,
"Soccer Goalie","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,6,2025-07-31T15:31:30.424Z,
"Soccer Penalty","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,5,2025-07-31T15:31:30.425Z,
"Soccer Penalty Kick","Sports & Athletes",24.42,poor,[object Object],0,5,12.5,8,5,2025-07-31T15:31:30.425Z,
"Swimming Lap","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,5,2025-07-31T15:31:30.425Z,
"Swimming Laps","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,5,2025-07-31T15:31:30.425Z,
"Swimming Race","Sports & Athletes",25.67,poor,[object Object],0,5,14,8,5,2025-07-31T15:31:30.425Z,
"Swimming Relay","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,5,2025-07-31T15:31:30.425Z,
"Tennis Serve","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,5,2025-07-31T15:31:30.425Z,
"Tiger Woods","Sports & Athletes",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.425Z,
"Tom Brady","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.425Z,
"Usain Bolt","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.425Z,
"Volleyball Spike","Sports & Athletes",18.38,unacceptable,[object Object],0,5,5.25,8,5,2025-07-31T15:31:30.425Z,
"World Cup","Sports & Athletes",40.46,acceptable,[object Object],0,20,7.75,10,3,2025-07-31T15:31:30.425Z,
"3D Printer","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,3,2025-07-31T15:31:30.425Z,
"3D Printing","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,30,2025-07-31T15:31:30.430Z,
"Augmented Reality","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,30,2025-07-31T15:31:30.430Z,
"Bluetooth","Technology & Science",6.83,unacceptable,[object Object],0,5,1,0,27,2025-07-31T15:31:30.430Z,
"Bluetooth Headphones","Technology & Science",9.33,unacceptable,[object Object],0,5,4,0,29,2025-07-31T15:31:30.431Z,
"Bluetooth Speaker","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,29,2025-07-31T15:31:30.431Z,
"CRISPR","Technology & Science",2.92,unacceptable,[object Object],0,0,3.5,0,26,2025-07-31T15:31:30.431Z,
"Cloud Computing","Technology & Science",20.38,poor,[object Object],10,5,5.25,0,29,2025-07-31T15:31:30.431Z,
"Cloud Storage","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,29,2025-07-31T15:31:30.431Z,
"Cyber Security","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,29,2025-07-31T15:31:30.431Z,
"DNA","Technology & Science",5.00,unacceptable,[object Object],0,0,6,0,26,2025-07-31T15:31:30.431Z,
"DNA Sequencing","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,29,2025-07-31T15:31:30.431Z,
"DNA Test","Technology & Science",13.50,unacceptable,[object Object],0,5,9,0,29,2025-07-31T15:31:30.431Z,
"DNA Testing","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,29,2025-07-31T15:31:30.431Z,
"Digital Camera","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:31:30.452Z,
"Drone Camera","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:31:30.452Z,
"Drone Delivery","Technology & Science",24.14,poor,[object Object],0,13,10.25,0,7,2025-07-31T15:31:30.453Z,
"Electric Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,7,2025-07-31T15:31:30.453Z,
"Electric Scooter","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.453Z,
"GPS","Technology & Science",5.00,unacceptable,[object Object],0,0,6,0,4,2025-07-31T15:31:30.453Z,
"Internet","Technology & Science",19.33,unacceptable,[object Object],0,5,16,0,4,2025-07-31T15:31:30.453Z,
"Internet Browser","Technology & Science",16.63,unacceptable,[object Object],0,5,12.75,0,7,2025-07-31T15:31:30.453Z,
"Laptop Computer","Technology & Science",34.63,poor,[object Object],0,20,12.75,0,7,2025-07-31T15:31:30.453Z,
"Laser","Technology & Science",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.453Z,
"Mars Rover","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.453Z,
"Online Shopping","Technology & Science",30.38,poor,[object Object],10,5,5.25,10,7,2025-07-31T15:31:30.453Z,
"Quantum Computer","Technology & Science",26.23,poor,[object Object],0,13,12.75,0,7,2025-07-31T15:31:30.453Z,
"Radio","Technology & Science",8.92,unacceptable,[object Object],0,5,3.5,0,4,2025-07-31T15:31:30.453Z,
"Robot Vacuum","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.453Z,
"Robotic Vacuum","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.454Z,
"Rocket Launch","Technology & Science",5.42,unacceptable,[object Object],0,0,6.5,0,6,2025-07-31T15:31:30.454Z,
"Self-Driving Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,6,2025-07-31T15:31:30.454Z,
"Self-driving Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,6,2025-07-31T15:31:30.454Z,
"Smart Assistant","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.454Z,
"Smart Home","Technology & Science",18.71,unacceptable,[object Object],0,5,15.25,0,6,2025-07-31T15:31:30.454Z,
"Smart Speaker","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.454Z,
"Smart Watch","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.454Z,
"Smartphone App","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.454Z,
"Smartphone Selfie","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.454Z,
"Social Media","Technology & Science",41.02,acceptable,[object Object],10,13,6.5,10,6,2025-07-31T15:31:30.454Z,
"Solar Energy","Technology & Science",5.42,unacceptable,[object Object],0,0,6.5,0,6,2025-07-31T15:31:30.454Z,
"Solar Panel","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.454Z,
"Solar Panels","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.454Z,
"Space Rocket","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,6,2025-07-31T15:31:30.454Z,
"Space Shuttle","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,6,2025-07-31T15:31:30.454Z,
"Space Station","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,5,2025-07-31T15:31:30.455Z,
"Space Telescope","Technology & Science",19.98,unacceptable,[object Object],0,13,5.25,0,5,2025-07-31T15:31:30.455Z,
"Space Travel","Technology & Science",31.02,poor,[object Object],0,13,6.5,10,5,2025-07-31T15:31:30.455Z,
"Streaming Video","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.455Z,
"Video Call","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.455Z,
"Virtual Reality","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.455Z,
"Voice Assistant","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:31:30.460Z,
"Wi-Fi Password","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,9,2025-07-31T15:31:30.460Z,
"WiFi Signal","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,8,2025-07-31T15:31:30.460Z,
"Wireless Charger","Technology & Science",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:31:30.460Z,
"Wireless Charging","Technology & Science",9.33,unacceptable,[object Object],0,5,4,0,8,2025-07-31T15:31:30.460Z,
"Wireless Headphones","Technology & Science",9.33,unacceptable,[object Object],0,5,4,0,8,2025-07-31T15:31:30.460Z,
"Airplane Flight","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.461Z,
"Bicycle Race","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.461Z,
"Bicycle Ride","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.461Z,
"Boarding a Bus","Transportation",22.67,poor,[object Object],0,5,20,0,8,2025-07-31T15:31:30.461Z,
"Bus Stop","Transportation",19.75,unacceptable,[object Object],0,5,16.5,0,7,2025-07-31T15:31:30.461Z,
"Car Wash","Transportation",52.75,acceptable,[object Object],0,20,16.5,15,5,2025-07-31T15:31:30.461Z,
"Cargo Ship","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.461Z,
"Carpool Lane","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:31:30.461Z,
"Catching a Train","Transportation",22.67,poor,[object Object],0,5,20,0,8,2025-07-31T15:31:30.461Z,
"Driving Car","Transportation",51.71,acceptable,[object Object],0,20,15.25,15,5,2025-07-31T15:31:30.461Z,
"Driving a Car","Transportation",56.36,acceptable,[object Object],0,20,20.83,15,8,2025-07-31T15:31:30.461Z,
"Driving a Truck","Transportation",18.50,unacceptable,[object Object],0,5,15,0,8,2025-07-31T15:31:30.461Z,
"Flight Boarding","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.461Z,
"Flying a Plane","Transportation",23.36,poor,[object Object],0,5,20.83,0,8,2025-07-31T15:31:30.461Z,
"Flying an Airplane","Transportation",17.81,unacceptable,[object Object],0,5,14.17,0,8,2025-07-31T15:31:30.461Z,
"Helicopter Flight","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.462Z,
"Helicopter Ride","Transportation",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.462Z,
"Helicopter Tour","Transportation",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.462Z,
"Hot Air Balloon","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,7,2025-07-31T15:31:30.462Z,
"Kayak Adventure","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.462Z,
"Motorcycle Chase","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.462Z,
"Motorcycle Ride","Transportation",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.462Z,
"Motorcycle Stunt","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.462Z,
"Pedicab Ride","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.462Z,
"Riding a Horse","Transportation",18.50,unacceptable,[object Object],0,5,15,0,7,2025-07-31T15:31:30.463Z,
"Riding a Scooter","Transportation",18.50,unacceptable,[object Object],0,5,15,0,6,2025-07-31T15:31:30.463Z,
"Riding a Train","Transportation",23.36,poor,[object Object],0,5,20.83,0,6,2025-07-31T15:31:30.463Z,
"Rowboat Trip","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.463Z,
"Rowing a Boat","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,6,2025-07-31T15:31:30.463Z,
"Sailing Boat","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.463Z,
"Sailing a Boat","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,6,2025-07-31T15:31:30.463Z,
"Scooter Ride","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.463Z,
"Skateboard Trick","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.463Z,
"Subway Commute","Transportation",19.42,unacceptable,[object Object],0,5,6.5,8,5,2025-07-31T15:31:30.463Z,
"Subway Train","Transportation",26.71,poor,[object Object],0,5,15.25,8,4,2025-07-31T15:31:30.464Z,
"Taking a Bus","Transportation",23.36,poor,[object Object],0,5,20.83,0,5,2025-07-31T15:31:30.464Z,
"Taking a Ferry","Transportation",18.50,unacceptable,[object Object],0,5,15,0,5,2025-07-31T15:31:30.464Z,
"Taking a Subway","Transportation",26.50,poor,[object Object],0,5,15,8,5,2025-07-31T15:31:30.464Z,
"Taking a Taxi","Transportation",19.19,unacceptable,[object Object],0,5,15.83,0,5,2025-07-31T15:31:30.464Z,
"Taxi Ride","Transportation",13.50,unacceptable,[object Object],0,5,9,0,4,2025-07-31T15:31:30.464Z,
"Taxi Service","Transportation",15.58,unacceptable,[object Object],0,5,11.5,0,4,2025-07-31T15:31:30.464Z,
"Train Ride","Transportation",19.75,unacceptable,[object Object],0,5,16.5,0,4,2025-07-31T15:31:30.464Z,
"Waiting for Bus","Transportation",23.36,poor,[object Object],0,5,20.83,0,5,2025-07-31T15:31:30.464Z,
"Autumn Harvest","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:31:30.464Z,
"Autumn Leaves","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,26,2025-07-31T15:31:30.469Z,
"Beach Day","Weather & Seasons",23.92,poor,[object Object],0,5,21.5,0,26,2025-07-31T15:31:30.469Z,
"Blizzard Conditions","Weather & Seasons",9.33,unacceptable,[object Object],0,5,4,0,26,2025-07-31T15:31:30.469Z,
"Blossoming Trees","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,26,2025-07-31T15:31:30.469Z,
"Blowing Bubbles","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,26,2025-07-31T15:31:30.469Z,
"Blustery Wind","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,26,2025-07-31T15:31:30.469Z,
"Blustery Winds","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,26,2025-07-31T15:31:30.469Z,
"Building A Snowman","Weather & Seasons",21.98,poor,[object Object],0,5,19.17,0,27,2025-07-31T15:31:30.469Z,
"Cherry Blossoms","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,25,2025-07-31T15:31:30.470Z,
"Chilly Breeze","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,25,2025-07-31T15:31:30.470Z,
"Fall Leaves","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,25,2025-07-31T15:31:30.470Z,
"Falling Snow","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,25,2025-07-31T15:31:30.470Z,
"Foggy Morning","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,25,2025-07-31T15:31:30.470Z,
"Foggy Night","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,25,2025-07-31T15:31:30.470Z,
"Frosty Morning","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,25,2025-07-31T15:31:30.470Z,
"Frosty Window","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,25,2025-07-31T15:31:30.470Z,
"Hail Storm","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,25,2025-07-31T15:31:30.470Z,
"Heat Wave","Weather & Seasons",13.50,unacceptable,[object Object],0,5,9,0,25,2025-07-31T15:31:30.470Z,
"Hurricane Alert","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,25,2025-07-31T15:31:30.470Z,
"Icy Roads","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,25,2025-07-31T15:31:30.470Z,
"Jumping In Puddles","Weather & Seasons",18.50,unacceptable,[object Object],0,5,15,0,26,2025-07-31T15:31:30.470Z,
"Lightning Bolt","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.489Z,
"Misty Morning","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.490Z,
"Picking Apples","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.490Z,
"Rainbow Sightings","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.490Z,
"Rainy Afternoon","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.490Z,
"Rainy Day","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,5,2025-07-31T15:31:30.490Z,
"Rainy Weather","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.490Z,
"Raking Leaves","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.490Z,
"Snowball Fight","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.490Z,
"Snowman Building","Weather & Seasons",16.63,unacceptable,[object Object],0,5,12.75,0,5,2025-07-31T15:31:30.490Z,
"Spring Cleaning","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:31:30.490Z,
"Spring Flowers","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.490Z,
"Summer Beach","Weather & Seasons",16.63,unacceptable,[object Object],0,5,12.75,0,5,2025-07-31T15:31:30.490Z,
"Summer Picnic","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.490Z,
"Summer Solstice","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,4,2025-07-31T15:31:30.491Z,
"Sunny Beach","Weather & Seasons",16.63,unacceptable,[object Object],0,5,12.75,0,4,2025-07-31T15:31:30.491Z,
"Sunny Day","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,4,2025-07-31T15:31:30.491Z,
"Tornado Alert","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:31:30.491Z,
"Windy Day","Weather & Seasons",18.71,unacceptable,[object Object],0,5,15.25,0,4,2025-07-31T15:31:30.491Z,
"Windy Weather","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:31:30.491Z,
"Winter Wonderland","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,4,2025-07-31T15:31:30.491Z,
