phrase,category,final_score,quality_classification,decision,distinctiveness_score,describability_score,legacy_heuristics_score,cultural_validation_score,duration_ms,timestamp,error
"Serena Williams","Sports & Athletes",19.98,unacceptable,[object Object],0,13,5.25,0,63,2025-07-31T15:53:11.137Z,
"Simone Biles","Sports & Athletes",21.02,poor,[object Object],0,13,6.5,0,62,2025-07-31T15:53:11.138Z,
"Skateboarding Trick","Sports & Athletes",10.38,unacceptable,[object Object],0,5,5.25,0,62,2025-07-31T15:53:11.138Z,
"Soccer Goal","Sports & Athletes",35.27,poor,[object Object],0,13,14,8,62,2025-07-31T15:53:11.138Z,
"Soccer Goalie","Sports & Athletes",34.23,poor,[object Object],0,13,12.75,8,61,2025-07-31T15:53:11.139Z,
"Soccer Penalty","Sports & Athletes",34.23,poor,[object Object],0,13,12.75,8,61,2025-07-31T15:53:11.139Z,
"Soccer Penalty Kick","Sports & Athletes",34.02,poor,[object Object],0,13,12.5,8,61,2025-07-31T15:53:11.139Z,
"Swimming Lap","Sports & Athletes",35.27,poor,[object Object],0,13,14,8,61,2025-07-31T15:53:11.139Z,
"Swimming Laps","Sports & Athletes",35.27,poor,[object Object],0,13,14,8,61,2025-07-31T15:53:11.139Z,
"Swimming Race","Sports & Athletes",35.27,poor,[object Object],0,13,14,8,61,2025-07-31T15:53:11.139Z,
"Swimming Relay","Sports & Athletes",34.23,poor,[object Object],0,13,12.75,8,61,2025-07-31T15:53:11.139Z,
"Tennis Serve","Sports & Athletes",24.63,poor,[object Object],0,5,12.75,8,61,2025-07-31T15:53:11.139Z,
"Tiger Woods","Sports & Athletes",21.02,poor,[object Object],0,13,6.5,0,61,2025-07-31T15:53:11.139Z,
"Tom Brady","Sports & Athletes",12.46,unacceptable,[object Object],0,5,7.75,0,61,2025-07-31T15:53:11.139Z,
"Usain Bolt","Sports & Athletes",22.06,poor,[object Object],0,13,7.75,0,60,2025-07-31T15:53:11.140Z,
"Volleyball Spike","Sports & Athletes",36.38,poor,[object Object],0,20,5.25,8,60,2025-07-31T15:53:11.140Z,
"World Cup","Sports & Athletes",32.06,poor,[object Object],0,13,7.75,10,60,2025-07-31T15:53:11.140Z,
"3D Printer","Technology & Science",22.06,poor,[object Object],0,13,7.75,0,60,2025-07-31T15:53:11.140Z,
"3D Printing","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:53:11.200Z,
"Augmented Reality","Technology & Science",19.98,unacceptable,[object Object],0,13,5.25,0,8,2025-07-31T15:53:11.200Z,
"Bluetooth","Technology & Science",24.83,poor,[object Object],0,20,1,0,8,2025-07-31T15:53:11.200Z,
"Bluetooth Headphones","Technology & Science",27.33,poor,[object Object],0,20,4,0,8,2025-07-31T15:53:11.200Z,
"Bluetooth Speaker","Technology & Science",28.38,poor,[object Object],0,20,5.25,0,8,2025-07-31T15:53:11.200Z,
"CRISPR","Technology & Science",12.52,unacceptable,[object Object],0,8,3.5,0,8,2025-07-31T15:53:11.200Z,
"Cloud Computing","Technology & Science",20.38,poor,[object Object],10,5,5.25,0,8,2025-07-31T15:53:11.200Z,
"Cloud Storage","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:53:11.200Z,
"Cyber Security","Technology & Science",19.98,unacceptable,[object Object],0,13,5.25,0,8,2025-07-31T15:53:11.200Z,
"DNA","Technology & Science",14.60,unacceptable,[object Object],0,8,6,0,8,2025-07-31T15:53:11.200Z,
"DNA Sequencing","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,8,2025-07-31T15:53:11.200Z,
"DNA Test","Technology & Science",23.10,poor,[object Object],0,13,9,0,8,2025-07-31T15:53:11.200Z,
"DNA Testing","Technology & Science",22.06,poor,[object Object],0,13,7.75,0,8,2025-07-31T15:53:11.200Z,
"Digital Camera","Technology & Science",29.42,poor,[object Object],0,20,6.5,0,8,2025-07-31T15:53:11.200Z,
"Drone Camera","Technology & Science",29.42,poor,[object Object],0,20,6.5,0,8,2025-07-31T15:53:11.200Z,
"Drone Delivery","Technology & Science",32.54,poor,[object Object],0,20,10.25,0,7,2025-07-31T15:53:11.201Z,
"Electric Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,7,2025-07-31T15:53:11.201Z,
"Electric Scooter","Technology & Science",19.98,unacceptable,[object Object],0,13,5.25,0,7,2025-07-31T15:53:11.201Z,
"GPS","Technology & Science",5.00,unacceptable,[object Object],0,0,6,0,7,2025-07-31T15:53:11.201Z,
"Internet","Technology & Science",19.33,unacceptable,[object Object],0,5,16,0,7,2025-07-31T15:53:11.201Z,
"Internet Browser","Technology & Science",26.23,poor,[object Object],0,13,12.75,0,7,2025-07-31T15:53:11.201Z,
"Laptop Computer","Technology & Science",34.63,poor,[object Object],0,20,12.75,0,7,2025-07-31T15:53:11.201Z,
"Laser","Technology & Science",8.92,unacceptable,[object Object],0,5,3.5,0,7,2025-07-31T15:53:11.201Z,
"Mars Rover","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,7,2025-07-31T15:53:11.201Z,
"Online Shopping","Technology & Science",39.98,poor,[object Object],10,13,5.25,10,6,2025-07-31T15:53:11.202Z,
"Quantum Computer","Technology & Science",34.63,poor,[object Object],0,20,12.75,0,6,2025-07-31T15:53:11.202Z,
"Radio","Technology & Science",26.92,poor,[object Object],0,20,3.5,0,6,2025-07-31T15:53:11.202Z,
"Robot Vacuum","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,6,2025-07-31T15:53:11.202Z,
"Robotic Vacuum","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,6,2025-07-31T15:53:11.202Z,
"Rocket Launch","Technology & Science",9.02,unacceptable,[object Object],0,3,6.5,0,6,2025-07-31T15:53:11.202Z,
"Self-Driving Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,6,2025-07-31T15:53:11.202Z,
"Self-driving Car","Technology & Science",50.67,acceptable,[object Object],0,20,14,15,6,2025-07-31T15:53:11.202Z,
"Smart Assistant","Technology & Science",19.98,unacceptable,[object Object],0,13,5.25,0,6,2025-07-31T15:53:11.202Z,
"Smart Home","Technology & Science",28.31,poor,[object Object],0,13,15.25,0,5,2025-07-31T15:53:11.203Z,
"Smart Speaker","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,6,2025-07-31T15:53:11.203Z,
"Smart Watch","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:53:11.203Z,
"Smartphone App","Technology & Science",29.42,poor,[object Object],0,20,6.5,0,6,2025-07-31T15:53:11.203Z,
"Smartphone Selfie","Technology & Science",28.38,poor,[object Object],0,20,5.25,0,6,2025-07-31T15:53:11.203Z,
"Social Media","Technology & Science",41.02,acceptable,[object Object],10,13,6.5,10,6,2025-07-31T15:53:11.203Z,
"Solar Energy","Technology & Science",5.42,unacceptable,[object Object],0,0,6.5,0,4,2025-07-31T15:53:11.205Z,
"Solar Panel","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:53:11.205Z,
"Solar Panels","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:53:11.205Z,
"Space Rocket","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:53:11.205Z,
"Space Shuttle","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:53:11.205Z,
"Space Station","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:53:11.205Z,
"Space Telescope","Technology & Science",19.98,unacceptable,[object Object],0,13,5.25,0,4,2025-07-31T15:53:11.205Z,
"Space Travel","Technology & Science",31.02,poor,[object Object],0,13,6.5,10,4,2025-07-31T15:53:11.205Z,
"Streaming Video","Technology & Science",28.38,poor,[object Object],0,20,5.25,0,4,2025-07-31T15:53:11.205Z,
"Video Call","Technology & Science",22.06,poor,[object Object],0,13,7.75,0,4,2025-07-31T15:53:11.205Z,
"Virtual Reality","Technology & Science",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:53:11.205Z,
"Voice Assistant","Technology & Science",28.38,poor,[object Object],0,20,5.25,0,62,2025-07-31T15:53:11.209Z,
"Wi-Fi Password","Technology & Science",21.02,poor,[object Object],0,13,6.5,0,62,2025-07-31T15:53:11.209Z,
"WiFi Signal","Technology & Science",12.46,unacceptable,[object Object],0,5,7.75,0,62,2025-07-31T15:53:11.209Z,
"Wireless Charger","Technology & Science",28.38,poor,[object Object],0,20,5.25,0,62,2025-07-31T15:53:11.209Z,
"Wireless Charging","Technology & Science",18.93,unacceptable,[object Object],0,13,4,0,62,2025-07-31T15:53:11.209Z,
"Wireless Headphones","Technology & Science",27.33,poor,[object Object],0,20,4,0,62,2025-07-31T15:53:11.209Z,
"Airplane Flight","Transportation",19.98,unacceptable,[object Object],0,13,5.25,0,62,2025-07-31T15:53:11.209Z,
"Bicycle Race","Transportation",30.46,poor,[object Object],0,20,7.75,0,62,2025-07-31T15:53:11.209Z,
"Bicycle Ride","Transportation",30.46,poor,[object Object],0,20,7.75,0,62,2025-07-31T15:53:11.209Z,
"Boarding a Bus","Transportation",32.27,poor,[object Object],0,13,20,0,62,2025-07-31T15:53:11.209Z,
"Bus Stop","Transportation",29.35,poor,[object Object],0,13,16.5,0,62,2025-07-31T15:53:11.209Z,
"Car Wash","Transportation",52.75,acceptable,[object Object],0,20,16.5,15,62,2025-07-31T15:53:11.209Z,
"Cargo Ship","Transportation",30.46,poor,[object Object],0,20,7.75,0,62,2025-07-31T15:53:11.209Z,
"Carpool Lane","Transportation",30.46,poor,[object Object],0,20,7.75,0,62,2025-07-31T15:53:11.209Z,
"Catching a Train","Transportation",32.27,poor,[object Object],0,13,20,0,62,2025-07-31T15:53:11.209Z,
"Driving Car","Transportation",51.71,acceptable,[object Object],0,20,15.25,15,62,2025-07-31T15:53:11.209Z,
"Driving a Car","Transportation",56.36,acceptable,[object Object],0,20,20.83,15,62,2025-07-31T15:53:11.209Z,
"Driving a Truck","Transportation",36.50,poor,[object Object],0,20,15,0,61,2025-07-31T15:53:11.210Z,
"Flight Boarding","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,61,2025-07-31T15:53:11.210Z,
"Flying a Plane","Transportation",32.96,poor,[object Object],0,13,20.83,0,61,2025-07-31T15:53:11.210Z,
"Flying an Airplane","Transportation",27.41,poor,[object Object],0,13,14.17,0,61,2025-07-31T15:53:11.210Z,
"Helicopter Flight","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,61,2025-07-31T15:53:11.210Z,
"Helicopter Ride","Transportation",21.02,poor,[object Object],0,13,6.5,0,5,2025-07-31T15:53:11.266Z,
"Helicopter Tour","Transportation",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:53:11.266Z,
"Hot Air Balloon","Transportation",37.19,poor,[object Object],0,20,15.83,0,5,2025-07-31T15:53:11.266Z,
"Kayak Adventure","Transportation",19.98,unacceptable,[object Object],0,13,5.25,0,5,2025-07-31T15:53:11.266Z,
"Motorcycle Chase","Transportation",28.38,poor,[object Object],0,20,5.25,0,5,2025-07-31T15:53:11.266Z,
"Motorcycle Ride","Transportation",29.42,poor,[object Object],0,20,6.5,0,5,2025-07-31T15:53:11.266Z,
"Motorcycle Stunt","Transportation",28.38,poor,[object Object],0,20,5.25,0,5,2025-07-31T15:53:11.266Z,
"Pedicab Ride","Transportation",22.06,poor,[object Object],0,13,7.75,0,5,2025-07-31T15:53:11.266Z,
"Riding a Horse","Transportation",28.10,poor,[object Object],0,13,15,0,5,2025-07-31T15:53:11.266Z,
"Riding a Scooter","Transportation",18.50,unacceptable,[object Object],0,5,15,0,5,2025-07-31T15:53:11.266Z,
"Riding a Train","Transportation",32.96,poor,[object Object],0,13,20.83,0,5,2025-07-31T15:53:11.266Z,
"Rowboat Trip","Transportation",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:53:11.266Z,
"Rowing a Boat","Transportation",37.19,poor,[object Object],0,20,15.83,0,5,2025-07-31T15:53:11.266Z,
"Sailing Boat","Transportation",30.46,poor,[object Object],0,20,7.75,0,4,2025-07-31T15:53:11.267Z,
"Sailing a Boat","Transportation",37.19,poor,[object Object],0,20,15.83,0,4,2025-07-31T15:53:11.267Z,
"Scooter Ride","Transportation",22.06,poor,[object Object],0,13,7.75,0,4,2025-07-31T15:53:11.267Z,
"Skateboard Trick","Transportation",10.38,unacceptable,[object Object],0,5,5.25,0,4,2025-07-31T15:53:11.267Z,
"Subway Commute","Transportation",19.42,unacceptable,[object Object],0,5,6.5,8,4,2025-07-31T15:53:11.267Z,
"Subway Train","Transportation",36.31,poor,[object Object],0,13,15.25,8,4,2025-07-31T15:53:11.267Z,
"Taking a Bus","Transportation",41.36,acceptable,[object Object],0,20,20.83,0,4,2025-07-31T15:53:11.267Z,
"Taking a Ferry","Transportation",28.10,poor,[object Object],0,13,15,0,4,2025-07-31T15:53:11.267Z,
"Taking a Subway","Transportation",36.10,poor,[object Object],0,13,15,8,4,2025-07-31T15:53:11.267Z,
"Taking a Taxi","Transportation",37.19,poor,[object Object],0,20,15.83,0,4,2025-07-31T15:53:11.267Z,
"Taxi Ride","Transportation",31.50,poor,[object Object],0,20,9,0,4,2025-07-31T15:53:11.267Z,
"Taxi Service","Transportation",33.58,poor,[object Object],0,20,11.5,0,4,2025-07-31T15:53:11.267Z,
"Train Ride","Transportation",37.75,poor,[object Object],0,20,16.5,0,4,2025-07-31T15:53:11.267Z,
"Waiting for Bus","Transportation",32.96,poor,[object Object],0,13,20.83,0,4,2025-07-31T15:53:11.267Z,
"Autumn Harvest","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:53:11.267Z,
"Autumn Leaves","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:53:11.271Z,
"Beach Day","Weather & Seasons",41.92,acceptable,[object Object],0,20,21.5,0,6,2025-07-31T15:53:11.271Z,
"Blizzard Conditions","Weather & Seasons",9.33,unacceptable,[object Object],0,5,4,0,6,2025-07-31T15:53:11.271Z,
"Blossoming Trees","Weather & Seasons",19.98,unacceptable,[object Object],0,13,5.25,0,6,2025-07-31T15:53:11.271Z,
"Blowing Bubbles","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:53:11.271Z,
"Blustery Wind","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:53:11.271Z,
"Blustery Winds","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:53:11.271Z,
"Building A Snowman","Weather & Seasons",21.98,poor,[object Object],0,5,19.17,0,5,2025-07-31T15:53:11.272Z,
"Cherry Blossoms","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,5,2025-07-31T15:53:11.272Z,
"Chilly Breeze","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,5,2025-07-31T15:53:11.272Z,
"Fall Leaves","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:53:11.272Z,
"Falling Snow","Weather & Seasons",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:53:11.272Z,
"Foggy Morning","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,5,2025-07-31T15:53:11.272Z,
"Foggy Night","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,5,2025-07-31T15:53:11.272Z,
"Frosty Morning","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:53:11.272Z,
"Frosty Window","Weather & Seasons",28.31,poor,[object Object],0,13,15.25,0,5,2025-07-31T15:53:11.272Z,
"Hail Storm","Weather & Seasons",22.06,poor,[object Object],0,13,7.75,0,5,2025-07-31T15:53:11.272Z,
"Heat Wave","Weather & Seasons",23.10,poor,[object Object],0,13,9,0,5,2025-07-31T15:53:11.272Z,
"Hurricane Alert","Weather & Seasons",19.98,unacceptable,[object Object],0,13,5.25,0,5,2025-07-31T15:53:11.272Z,
"Icy Roads","Weather & Seasons",22.06,poor,[object Object],0,13,7.75,0,5,2025-07-31T15:53:11.272Z,
"Jumping In Puddles","Weather & Seasons",18.50,unacceptable,[object Object],0,5,15,0,4,2025-07-31T15:53:11.273Z,
"Lightning Bolt","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:53:11.273Z,
"Misty Morning","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:53:11.273Z,
"Picking Apples","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:53:11.273Z,
"Rainbow Sightings","Weather & Seasons",10.38,unacceptable,[object Object],0,5,5.25,0,4,2025-07-31T15:53:11.273Z,
"Rainy Afternoon","Weather & Seasons",19.98,unacceptable,[object Object],0,13,5.25,0,4,2025-07-31T15:53:11.273Z,
"Rainy Day","Weather & Seasons",28.31,poor,[object Object],0,13,15.25,0,4,2025-07-31T15:53:11.273Z,
"Rainy Weather","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,4,2025-07-31T15:53:11.273Z,
"Raking Leaves","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,4,2025-07-31T15:53:11.273Z,
"Snowball Fight","Weather & Seasons",28.38,poor,[object Object],0,20,5.25,0,4,2025-07-31T15:53:11.273Z,
"Snowman Building","Weather & Seasons",16.63,unacceptable,[object Object],0,5,12.75,0,4,2025-07-31T15:53:11.273Z,
"Spring Cleaning","Weather & Seasons",19.98,unacceptable,[object Object],0,13,5.25,0,4,2025-07-31T15:53:11.273Z,
"Spring Flowers","Weather & Seasons",11.42,unacceptable,[object Object],0,5,6.5,0,3,2025-07-31T15:53:11.274Z,
"Summer Beach","Weather & Seasons",34.63,poor,[object Object],0,20,12.75,0,3,2025-07-31T15:53:11.274Z,
"Summer Picnic","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,3,2025-07-31T15:53:11.274Z,
"Summer Solstice","Weather & Seasons",28.38,poor,[object Object],0,20,5.25,0,3,2025-07-31T15:53:11.274Z,
"Sunny Beach","Weather & Seasons",34.63,poor,[object Object],0,20,12.75,0,3,2025-07-31T15:53:11.274Z,
"Sunny Day","Weather & Seasons",28.31,poor,[object Object],0,13,15.25,0,3,2025-07-31T15:53:11.274Z,
"Tornado Alert","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,3,2025-07-31T15:53:11.274Z,
"Windy Day","Weather & Seasons",28.31,poor,[object Object],0,13,15.25,0,3,2025-07-31T15:53:11.274Z,
"Windy Weather","Weather & Seasons",21.02,poor,[object Object],0,13,6.5,0,3,2025-07-31T15:53:11.274Z,
"Winter Wonderland","Weather & Seasons",19.98,unacceptable,[object Object],0,13,5.25,0,3,2025-07-31T15:53:11.274Z,
